image,probability,pred_class
4378990849_cc16d38c2c_z,1,1
2017_83842484,1,1
2017_96633134,1,1
4319147985_9d5fe94a4b_z,1,0
4376941385_ddb6625fc9_s,1,0
4322470003_db39c9f549_z,1,0
4340544543_ed721c15ba_z,1,0
4347469667_07d256a935_z,1,1
2017_87521664,1,1
4380352112_c4bf07177b_z,1,1
4378615140_8253ce2b84_z,1,0
4374354781_a654d3da57_z,1,0
4330700753_9398208cdb_z,1,0
4324601916_766b8f4a21_s,1,0
4357785092_6b6e79caa2_s,1,0
4373180704_05117e6574_z,1,0
4382980684_fdc9118234_z,1,0
2017_81905864,1,1
4355477772_20f5186b2a_z,1,1
4370180827_9a37877621_z,1,0
4352125739_f9bc8ebbea_z,1,0
4381203099_3cfa7342dc_z,1,0
4369535490_60c12edde6_z,1,0
4357670206_9a843509ae_z,1,0
4383196534_e37268b19e_z,1,0
4376790181_f4364b8d19_z,1,0
4380796916_c7075d15c0_z,1,0
4365623703_1bceff89e7_z,1,0
4370772044_fd4f64ab82_z,1,0
4360855125_4017034a18_z,1,0
4386942575_87e1bc47f4_z,1,0
4372221108_b2615b31b0_s,1,0
4377437863_11f8edf350_z,1,0
2017_35807126,1,1
4375846667_4f7de34f92_z,1,0
4342279611_b74ef8b4eb_z,1,0
4338816686_d015503eea_z,1,0
4351596089_7f7fa1df65_z,1,1
4362620879_10154b5211_z,1,0
2017_21252781,1,1
4366618433_4def030b13_z,1,0
4375981113_0fd69be9de_z,1,0
4342582514_64c4d963de_s,1,0
4366062004_afe0448f49_z,1,0
4343624899_83a55a75f5_z,1,0
4380389392_82ef46c6ba_z,1,0
4355893080_8b1556fa55_z,1,1
4323356673_8981c6965b_z,1,0
4383524490_b70710e6b7_z,1,0
4349298875_9747ef103f_z,1,0
2017_53563645,1,1
4371211780_85d62d4e3a_z,1,0
2017_18209388,1,1
2017_24235438,1,1
4352098253_0c6cb42c94_z,1,0
4359667512_1910a543ab_z,1,0
4328443268_961ab1e1de_z,1,0
4366345342_538234e7dc_z,1,0
4380506329_821d5c7d17_z,1,0
4318700459_b76a5130ff_z,1,0
4421258317_4e0c28ca54_z,1,0
2017_73292392,1,1
4377227963_a23f8c830c_z,1,0
4368326184_2c45b2dc23_z,1,0
4355337460_6eb9363fca_z,1,0
4331646629_b9e7a3250e_z,1,0
4320280354_6178969c07_z,1,0
4387643234_271c499895_z,1,1
2017_62983046,1,1
4317057707_03fd3f7a53_z,1,0
4378049865_472612440b_z,1,0
4380584753_705694a882_z,1,1
4329567657_e004ef417b_z,1,0
4350315483_e6c522a6ef_z,1,1
4382643886_384960dd4b_z,1,0
2017_13913405,1,1
2017_87557988,1,1
4329282418_59c62c6952_z,1,0
2017_29151910,1,1
4319057673_bb646b8d94_s,1,0
4374888518_f36b966e1a_z,1,1
4384649425_6ef98fa440_z,1,1
2017_15539687,1,1
4375868655_91dbd6724e_z,1,0
4419595123_3640a60d2a_z,1,0
4376234230_fc093b6ec9_z,1,0
4373274389_4828b1578c_z,1,0
4378669652_af4e0d93b8_z,1,0
4379334721_60665ce5ee_z,1,0
4371558863_75e0197550_z,1,0
4366828277_0d20c595c7_z,1,0
4423865302_3a8c8e8f12_z,1,0
4375511135_cf022cf9a7_z,1,0
4374108594_5bfea59f2f_s,1,0
4357515476_e988556f0b_s,1,0
4341754386_416c24c711_z,1,0
2017_56664669,1,1
4368136514_7186e6efd3_s,1,1
4379481105_fe632cabf0_z,1,1
4337154881_17c67a3e48_z,1,0
4366279313_e4b974b8b0_z,1,0
4321031476_a9fe85f593_z,1,0
4325222563_a3006ef92e_z,1,1
4384904715_7e70029cfb_z,1,1
4322267713_354acc76ce_s,1,0
4361591471_2bc9f922cf_z,1,0
4316636928_91ba73b372_z,1,0
2017_25239972,1,1
4372076687_31fa483b28_z,1,0
4318906425_abcae5d1c7_z,1,0
4372303572_ce6fab3e2e_z,1,0
4366278080_b5bf6e49e2_z,1,1
4368392830_3c947f9832_z,1,0
2017_10179829,1,1
4375435743_524956c57e_z,1,0
4333897421_055f9c1d2c_z,1,0
4359327769_22f212e4fa_z,1,1
4335747256_f8122c74ca_z,1,0
4383469801_ba3d67b41c_z,1,0
4378805912_071bd4f4f7_z,1,0
4314991569_a6516b7e0d_z,1,0
2017_43359839,1,1
4340244081_76284e3a49_z,1,0
4341725947_d2eb1bf1bf_z,1,0
4371601132_39b64edd30_z,1,1
2017_21174335,1,1
4352032818_57f064e07c_z,1,0
4374866321_7ae7442033_z,1,0
2017_58381710,1,1
2017_42526330,1,1
2017_15684937,1,1
4384416038_52f9011eaf_z,1,1
4354509341_9473fae4ed_z,1,0
4370480511_91046500f3_z,1,0
4382536317_2eec786d53_z,1,0
4378406558_42013ece6a_z,1,0
4338998836_cde2c67c18_z,1,0
4329705445_32ea44ca58_z,1,0
2017_62729618,1,1
2017_45682877,1,1
4355013109_7991f3255d_z,1,0
4325441768_b864e1a2fb_z,1,0
4348462963_d2a0dd04b6_z,1,0
4350357849_412a6cd01f_z,1,0
4366344111_56d735e3cb_z,1,0
4361507896_7947b26119_z,1,0
4341531627_335afe97a7_z,1,0
4377604692_9e8f7a3dc6_z,1,0
4355647348_62895f3e37_z,1,0
4383789688_83e742fd31_z,1,0
4380765508_7763acf196_z,1,0
4368056554_52f1fcfd1d_z,1,0
2017_89263108,1,1
4376060786_38231cb1a7_z,1,0
4377707978_984c1c2f29_z,1,0
4353659607_8874f33f86_z,1,0
4364904807_b4a2b3ea7a_z,1,0
2017_73384470,1,1
2017_76122716,1,1
4381445798_fe6602a70d_z,1,0
2017_74402180,1,1
4322242141_721fe13ba5_z,1,0
4325723259_f5af728fcb_s,1,0
4384958033_296e304d47_z,1,1
4317096196_4d5db82cc6_z,1,0
4366548466_69347586c5_z,1,0
4348946037_7a21cd17b8_z,1,0
4378261347_789346193d_z,1,0
4356759943_ee2eda6edf_z,1,0
4341473349_ba0201a79c_z,1,0
2017_34399220,1,1
2017_24400929,1,1
4386599535_5845854516_s,1,0
4322558811_1ac0e38d7a_z,1,1
2017_38079458,1,1
4382191447_6e53bee97f_z,1,1
4365311369_5f1d86b8b8_z,1,0
4378285753_6ca51960b4_z,1,0
4343630201_55e3bd177f_z,1,0
4379455988_cc9e594af2_z,1,0
4365792966_b6239c694d_z,1,0
2017_33102171,1,1
4328277168_bf8d8eec50_z,1,0
2017_60612071,1,1
4362380497_ff970f0143_z,1,0
4379987091_e44a352677_z,1,0
4380060610_d156f240cf_z,1,1
4378940734_fb6aae7841_z,1,0
4378945747_40af5fb47e_z,1,0
2017_85081037,1,1
4368172859_b1eb0555d0_z,1,0
4352520428_98c076d46e_z,1,0
4361083270_c7f9b33786_z,1,0
2017_64149311,1,1
4369592090_edcc8554fa_z,1,0
2017_19707258,1,1
4361548873_ce37ef278f_z,1,0
4368774370_60630759d4_z,1,0
4315178149_3550f6e832_s,1,0
2017_15902813,1,1
2017_33041634,1,1
4376432141_bfae8caf14_z,1,1
2017_69450697,1,1
2017_62003538,1,1
4325083699_b365073d3b_z,1,0
4367508231_cb8d8bf342_z,1,0
4368877142_1908d1d61b_z,1,0
4368939190_734e3e6e1c_z,1,1
2017_59901495,1,1
2017_27902837,1,1
2017_15208403,1,1
2017_77139418,1,1
2017_38723817,1,1
4372820894_2a4007a019_z,1,0
4315739312_6990707383_z,1,0
4318509383_d6c409ee41_z,1,0
2017_68550667,1,1
2017_59862256,1,1
4339161343_57d0794a71_z,1,0
4331908178_7f3eddb9c4_z,1,1
4323643263_93569fd2d1_z,1,0
4314883095_02d2a4f433_z,1,1
4347980546_c21075732a_z,1,0
4339918345_1d039c0699_s,1,0
2017_18709202,1,1
4385428624_3678abb941_z,1,0
4370573222_dcb1b654c6_z,1,0
4366445617_fd4406084d_z,1,1
2017_51158907,1,1
4314808071_a5ff000c40_z,1,0
4385090851_fe1e822bcb_z,1,0
4379893517_3bffee4163_z,1,1
2017_30471451,1,1
4376149063_f02543a7c4_z,1,0
4315845300_a3ecc73f2b_z,1,0
4375801246_3a9d2be33e_z,1,0
4314575601_6f31e89594_z,1,0
4367620510_3f9388a38c_z,1,1
4375501384_23230bf4a3_s,1,0
4382818491_46dafa6f2c_s,1,1
4377972814_92f7f84130_z,1,1
4348726902_68829fbe39_z,1,0
4356546019_280c2f10d7_z,1,0
4376208179_bcea5016e7_z,1,0
4370558979_5ce6f8c545_z,1,0
4374709642_5144a31b42_z,1,0
2017_71143021,1,1
4343576244_3333259e12_z,1,1
4365599675_23dd06feb1_z,1,0
4380634639_fcf6a1f39a_z,1,0
4382667904_f6a159c33c_z,1,0
4366307319_354d0f2458_z,1,0
4421616286_8ca4532df0_z,1,1
2017_56203940,1,1
4384315911_e235b5f3bb_z,1,0
4382880082_ed0b4d3460_z,1,0
4379944858_26bb043c90_z,1,0
2017_19161990,1,1
4360489041_be00b71952_z,1,0
4376265387_7f0614bee9_z,1,0
4368518535_64692fb60f_z,1,1
4366311648_4011653e97_z,1,1
4342223852_ee8d0528b0_z,1,0
4377806828_dcf41c8700_z,1,0
2017_30531288,1,1
4327923222_3027125ae9_z,1,0
4338151189_793f492b8c_z,1,1
4376327676_fe160c6702_z,1,0
2017_69736786,1,1
4375405316_40525e6412_z,1,1
4385050174_95d461c03b_z,1,0
4377081677_6f1a076b52_z,1,0
4350927256_0578aca522_z,1,0
4356933124_abb1d43a68_z,1,0
4360984940_34356c4ca5_s,1,0
2017_89626292,1,1
4365713911_61149399d6_z,1,1
4365901964_db9118ace2_z,1,1
4385989806_832f1996da_z,1,0
4356340745_861b90abdf_z,1,0
4374008746_64627b453a_z,1,0
4381215572_9a20f9255a_z,1,0
4330379330_d6e6a1d789_z,1,1
4372677102_b7d3384dae_z,1,0
4332750269_0a229566d7_z,1,0
4384658796_4351891988_z,1,0
4373134305_66b7b5c0ac_z,1,0
4376623322_ed45681960_z,1,1
4340311817_13d2f5e447_z,1,0
4382262966_5241658191_z,1,1
4336472714_f3d3085d52_z,1,0
4339064806_de496391fd_z,1,0
4317112538_6bef4c099b_z,1,0
4379995218_6f86cf9aa2_z,1,1
4378949845_e1164dea3c_z,1,0
4370582601_fae7abff3c_z,1,0
4321968468_73ffbb567c_z,1,0
2017_36901669,1,1
4382352576_ccc6d93641_z,1,0
4345166970_ce90218c45_z,1,0
2017_63455579,1,1
2017_58245978,1,1
4373455046_34f47f6e93_z,1,0
4379955389_70ed364cd2_s,1,0
4332199114_5fe479aa71_z,1,0
4315682647_fc4334dabd_z,1,0
4330841429_b1ee0ace4c_z,1,0
4326905636_31489a12d6_z,1,0
2017_61574385,1,1
2017_84234840,1,1
2017_91159945,1,1
4381212172_229d5c0434_z,1,0
4358775387_1f50bf91c0_z,1,0
4381866104_4550fca9f9_z,1,0
4384410636_48e41f2c62_z,1,0
4377016781_9b96d46f1a_z,1,0
4364592474_e954b50bf0_z,1,0
2017_66687183,1,1
4385398645_bb4cd2b73b_z,1,0
4379569382_6b3f1c3fa8_z,1,0
4350786109_f384b86120_z,1,0
2017_40902426,1,1
4377401175_6ce11149fe_z,1,0
4379634332_cb8c62dd93_z,1,0
4380270216_ef9b964c59_z,1,1
4380716118_b4ac322b5d_z,1,0
4335446498_00ecd914fe_z,1,0
4378190589_3d0849d87f_z,1,1
4381713569_c4ba53e8be_z,1,0
4376649605_5f315964e8_s,1,1
2017_68942629,1,1
4368439911_08cd99813f_z,1,1
4380020294_d7f21cd86c_z,1,1
4379119316_6d643491f8_z,1,1
4324652989_6ec824013d_z,1,0
4366752331_d3d3d5c09f_z,1,0
2017_57607621,1,1
4316989471_4d46d37e3b_z,1,0
4378898308_e4401127a6_z,1,1
2017_79369512,1,1
4356246479_60fb2397b9_z,1,1
4338937990_9af30cd8f7_z,1,0
4383019943_20764ba7cb_z,1,0
4381153446_16cf1ece88_z,1,0
4378861206_da8b9e1358_s,1,0
4355874785_561596a769_z,1,0
4362117646_b7a1992bc8_z,1,0
4326373492_4939c23973_z,1,0
4377054718_24bddd8623_z,1,0
4366645787_fd28087170_z,1,0
4380593106_4ceb5c5bc6_z,1,0
4367923157_36d221c134_z,1,0
4317881078_6f599c4a16_z,1,1
4337693935_e12dd6be56_s,1,0
4345157821_32c5150b8f_z,1,1
4335010677_a71b50566e_z,1,0
4326578709_29f7426c1f_z,1,0
4381791431_5e2386da60_z,1,0
4324370635_4815282681_s,1,0
2017_79130068,1,1
4330005438_0c665fcbc1_z,1,0
4359124788_b0cd9eb089_z,1,1
4380846154_5afdafd9ce_z,1,1
4376624164_4512bb59eb_z,1,1
4322376232_8de3057d79_z,1,0
4380582227_b3eb465130_z,1,0
2017_98801904,1,1
4379899167_ba5ef74602_z,1,0
4378748603_795ab266d7_z,1,0
4316406551_e0b72fd863_z,1,0
4378731279_89de0c2362_z,1,1
4340180355_711ec00b60_z,1,0
2017_78618523,1,1
4346835542_50488d081e_z,1,0
4317940691_1549a4168b_z,1,0
4359575697_bc6fee0ae9_z,1,0
4325082089_ab6dca60bb_z,1,0
2017_52341651,1,1
4353699061_f6f5fe11fb_z,1,0
4384192344_8c26269c03_z,1,0
4331024733_4734c3cf43_z,1,0
4374378011_7e87697401_z,1,0
4326852644_bd01a406bf_z,1,0
4370581907_abeb64eb1f_z,1,0
4343980927_04b561d625_z,1,1
4315978843_f87eba2e29_z,1,0
4378117974_ef26628ccd_z,1,0
4383285909_3293ed5474_z,1,0
4373911294_0e82f5b861_z,1,1
4377023439_fcbd159cde_z,1,0
4379482104_fee874965a_z,1,0
4353601933_269ea93313_z,1,0
2017_52192766,1,1
4372811620_25528bcfb4_z,1,0
4383951443_153f920f3d_z,1,0
4355430341_6b638eb9d8_z,1,0
4377718177_aa89cd90d7_s,1,0
4357405844_3fb207b363_z,1,0
4380754701_298b05fc3e_z,1,0
2017_87975424,1,1
2017_74997976,1,1
4369945536_d3700ce683_z,1,0
4326241287_2e9104464a_z,1,0
4375412892_3dff253ae0_z,1,0
2017_33142637,1,1
4385234502_d61a4380cd_z,1,0
4363720061_3fcdba0171_z,1,0
2017_29588086,1,1
4358620579_eaf7a7dea7_z,1,0
2017_86153546,1,1
4415947952_9037a46eef_z,1,1
4353077280_d9519d4e6e_z,1,0
4369555998_6cff3200cb_s,1,0
4350480748_057a4c3ba0_z,1,0
4378935838_bcb3e784e1_z,1,0
4332933843_8b23d93fac_z,1,0
4369846149_0f2977a649_z,1,0
4371762800_b822969629_z,1,0
4384031008_382d0df12d_z,1,0
4314300307_450bc144df_s,1,0
4378088487_14c0308fec_z,1,0
4371021298_d628a3e67a_z,1,0
2017_88666306,1,1
2017_63297843,1,1
4356372318_4a56d0ff2d_z,1,1
4350525000_876e7fab5b_z,1,1
4316969816_3ba2f8942c_z,1,0
4373851136_c689652e4d_z,1,0
4370677179_b2f06c5ffd_s,1,1
4369749202_cf8500a55d_z,1,0
4329736911_14d5023bcc_z,1,0
4382094218_1e898fdae6_z,1,1
4367901086_0a7f7dd804_z,1,0
4342312783_6eff52a7f1_z,1,0
4331841278_1677c33a95_z,1,0
4367037923_851facc399_z,1,0
4348273831_8fe04b2d4a_z,1,0
4351299187_e9b5f02b22_z,1,0
4384131197_67ce3faa63_z,1,0
4380366078_7f42baf21b_z,1,0
2017_67797541,1,1
4377483209_be8d8f9d50_z,1,0
4372793081_f173e9eb0f_z,1,1
2017_88344493,1,1
4368202260_3f2ac25485_z,1,0
4373492113_dc7fe7912a_z,1,0
4420721537_a65a7ef470_z,1,1
4335014781_25a5c7de89_z,1,0
4367297353_5b39b7417f_z,1,0
4384032134_e31e51923f_z,1,0
4372125216_c8825819e9_s,1,0
4368026864_99565a6119_z,1,0
4380970101_886927d92f_z,1,1
4369864492_a2bdea6abd_z,1,0
4338795194_4d42dfe90e_z,1,0
4342816668_ee45263164_z,1,0
4329624885_172953d402_z,1,0
4322559390_f05e170ef9_z,1,0
4381704763_79b7478e27_z,1,0
4338328227_d0ec968bc9_z,1,0
2017_26033200,1,1
4315603426_3022d119af_z,1,0
4371805587_bb3d1a8ceb_z,1,1
4361739699_b8100155b9_z,1,1
2017_78148190,1,1
4378611944_cf57975a06_z,1,0
4370341691_18067a13d3_s,1,0
4344122644_90265d0513_z,1,0
4381947442_6bcb5eeddb_z,1,0
4351047861_ca99d0d907_z,1,0
4349298981_5491f9b965_z,1,0
4375869245_cc275a9ac5_z,1,0
4352674310_2131f33d21_z,1,0
4371858445_1e4a12bbd7_z,1,0
4369361282_64451193f9_z,1,1
4364972940_a7e9d2af78_z,1,0
4330260294_8af4778bc7_z,1,0
4371503365_b8446d0ed2_z,1,1
2017_53244084,1,1
2017_54269474,1,1
4382423099_a94857ae50_z,1,1
4349035943_e99593a44a_s,1,0
4356520367_17098970f5_z,1,1
4376209935_1e7c7ceac7_z,1,0
4365887842_c2338bf58a_z,1,0
2017_15418699,1,1
4383997125_76c824217c_z,1,0
4350737870_206bf1f790_z,1,0
4383498160_ddbdc24d97_z,1,0
2017_64636507,1,1
2017_94770511,1,1
4346167841_1428cbfbca_z,1,0
4377965704_6b1ff6f5b2_z,1,1
4372465691_8407704bef_z,1,1
4377354845_7a3fa4f87a_z,1,0
4365162275_091f1d0e47_z,1,1
4381185992_df041737f9_z,1,0
4320545945_388ce1459a_z,1,0
4369023694_72379bcc0e_z,1,1
4347434943_50d85d8123_z,1,0
4326868486_8b5ea5ea58_z,1,0
4362160431_cec04b1969_z,1,0
4376177054_0104161429_z,1,0
4359140292_96b6c9008b_z,1,1
4318720141_60c30589f0_z,1,0
4383649639_aa05fa9c8b_z,1,0
4381858337_a63a513404_z,1,0
2017_95303376,1,1
2017_60873556,1,1
4376508356_65a3c4bc12_z,1,0
4376714436_5a2b119f83_z,1,0
4381046193_092c85c1f5_z,1,0
2017_46140195,1,1
4355350742_8c9ab3c051_z,1,0
4329032118_bd438bd497_z,1,0
2017_89403301,1,1
2017_41278428,1,1
4364968755_4ea4c4e302_z,1,0
4320089175_3e0bb7aa3e_z,1,0
4383409260_d39c8eaa9b_z,1,0
4389337623_506e66d906_z,1,0
4358003349_19fe5ca24b_z,1,0
4406275309_eb85a74407_z,1,0
4378423960_ef0fa4f7cc_z,1,0
4357283042_2c20e605f0_z,1,0
4355003659_0ddeb16c6b_z,1,0
4384241019_d19d7a45d7_z,1,1
4378318585_6ffd92b58d_z,1,0
4356963441_5eec05be0d_z,1,0
2017_80461469,1,1
4373770716_34afd58249_z,1,0
4349976542_7e66af1f61_z,1,0
4348450550_29dd4df80f_z,1,0
4354301462_3550d8ac0e_z,1,1
4346221097_a0b3099f25_z,1,0
4330678585_472fe29228_z,1,0
4419476088_de2b6e0cb3_z,1,0
2017_76846332,1,1
4360164507_2caaa1e9d2_z,1,0
2017_47873696,1,1
4330838299_de749b0c46_z,1,0
4375054239_81bcc4dd48_z,1,0
4316836084_4c874b82f5_z,1,0
4359943008_7db854a992_z,1,0
4327473624_7cf0a8d483_s,1,0
4378452368_d78ecdb4fa_z,1,1
4340728554_d4a6377303_z,1,0
4374262068_15a57f6bcd_z,1,1
4363096718_b8d08b2699_z,1,0
4376115435_c667f6e36d_z,1,0
4337439374_0f46fcddbb_z,1,0
4376506867_05f200f0d1_z,1,0
2017_64719825,1,1
4367270960_543266d073_z,1,1
4344073253_6df4424779_z,1,0
4373238047_2c86da2693_z,1,0
4371876863_4aac2b3206_z,1,0
4413190283_8d4781522b_z,1,0
2017_65992657,1,1
4327545709_709ff5d378_z,1,0
4370143109_22037de798_z,1,0
2017_80892670,1,1
2017_72472191,1,1
2017_28404793,1,1
4361216591_176a48d8f3_z,1,0
4365398654_19ce3d7d82_z,1,0
4333211714_d1cf160f78_z,1,0
2017_79416149,1,1
4378336348_a142093cd8_z,1,0
4355602492_59e4250f92_z,1,0
4365611845_9f7a5b44f0_s,1,1
4368454593_deb9885397_z,1,0
4315418319_76904a06e5_z,1,1
4380674590_8d4c90d27e_z,1,0
4349391017_eb04cb0d83_z,1,0
4371685170_c954dd5c4f_z,1,1
4380739563_a5a355d4e5_z,1,0
4379387384_6e39d0b5aa_z,1,0
4379454714_9b7866d385_z,1,0
4381079972_680b21507b_z,1,0
4366071512_c4f0116c2a_z,1,0
4341186146_322ea84f5b_z,1,1
4372058541_5be71e8e9e_z,1,0
4320797157_738553c616_z,1,0
4382089000_f1fd62725d_z,1,1
4363869990_a629e9db2e_z,1,0
4382678690_311ea733d0_z,1,0
2017_66826474,1,1
4329994814_f1b554c559_z,1,0
4381506423_3f8c00f0d3_z,1,0
4338053193_eabc9257ed_z,1,1
4380862101_cf352ea9ba_z,1,1
4373332009_534e6943c7_z,1,0
4342665418_3387d37543_z,1,0
4382414885_6265d76ba9_z,1,1
4375779603_39d25ec26b_z,1,0
4383893206_1ebe12cf3b_z,1,0
4338519999_72f6a1cdb9_z,1,0
4351916347_507ccd520e_z,1,0
4362611577_f6cb8f13f3_z,1,1
4371809677_c7ae552892_z,1,0
4322022476_0504db6a31_z,1,1
4373120140_48cb3afa75_z,1,0
4378668944_9a039645c9_z,1,0
4372301902_04a2148939_z,1,0
4341881479_25e63be80c_z,1,0
4382495533_df7c036238_z,1,0
2017_45082380,1,1
4315736063_c902c16e8f_z,1,0
2017_48784820,1,1
4379014644_217183a583_z,1,0
4382870779_6b3ca94b86_z,1,0
4370411676_3e5cf7003f_z,1,0
4358631617_ebf75481fa_z,1,0
4381711972_11e354a3d9_z,1,0
4331029245_50b93418e6_s,1,0
4364127174_e0de237228_z,1,0
4382183745_145106ce87_z,1,0
4369753653_d0647113e3_z,1,0
4329181666_ac94fc6116_z,1,1
4372446824_7b74067b45_z,1,0
4367250254_33c9af7f2b_z,1,1
4358530704_7b6dc24343_z,1,0
4379837887_2c7118e529_z,1,0
4360948001_e9f9acd227_z,1,0
4382172392_a53ffca3cb_z,1,1
4336407826_b929884f4c_z,1,0
2017_43283643,1,1
4384267936_a26082e716_z,1,1
4379937556_00409d6b24_z,1,0
4337122047_cf0cdf6c3c_z,1,0
4367996811_e633de0f6c_z,1,0
2017_74973109,1,1
4318286806_aa35368455_z,1,1
4339201154_5427c6686e_z,1,1
4355984419_2f2ef61b69_z,1,1
4377428464_300ae34fbc_z,1,1
4420147586_57db994415_z,1,0
4351746996_cce4c902cf_z,1,0
4334773617_4b352465ac_z,1,0
4341571361_4b8a9f77d5_z,1,0
4319165795_cd3cec37f9_z,1,0
4409805871_4a2e53eb66_z,1,0
4348110475_70e1dc076f_z,1,0
2017_11733853,1,1
4380092423_0312ded495_z,1,0
2017_43581807,1,1
4374467095_b964e6b0b1_z,1,0
4369956576_a38def3af3_z,1,0
2017_72779508,1,1
4383487861_b8974ab2b0_z,1,0
4380455465_acc6624d8a_z,1,0
4383282426_07accfc8e0_z,1,1
4380093862_a4286ff96d_z,1,0
4378737235_0a729a081b_z,1,0
4415195124_4b87f1d053_z,1,1
4356866999_03d2252fc9_z,1,0
4383263781_3b30fcd739_z,1,0
4359063300_bbe37f16bf_z,1,0
4386360600_8aa90af924_z,1,0
4380091677_fef46ceff4_z,1,0
4363717473_3535c1991c_z,1,0
4359714316_31b19c8d19_z,1,0
4368491426_5f282d27e8_z,1,0
2017_48569857,1,1
2017_32262620,1,1
4364950485_9af58b9a10_z,1,0
4332636163_a1634deaa0_z,1,0
4366043469_f719736fed_z,1,0
4358172667_46591c84cd_s,1,1
2017_78920312,1,1
4381156410_ab3f0245d5_z,1,1
4379736450_a5961b9abb_z,1,0
4322848162_b70c79e67c_z,1,1
4326564428_351942b5ae_s,1,1
2017_47048796,1,1
4355701490_2336068a1a_z,1,0
4377469193_6fdc3fff18_z,1,1
4375820609_8ed4322e02_z,1,1
4315849241_d3e495ede5_z,1,0
4343593328_d871fa9bb4_z,1,1
4350599375_227e4056e8_s,1,0
2017_29951203,1,1
4376684576_7722a6249b_z,1,0
4362858252_979dd94183_z,1,0
4315146552_3f3fd0345a_z,1,0
4359569390_1996632afb_z,1,0
4319631097_67f5c3d8aa_z,1,0
4385149506_60f3fb5d97_z,1,0
4383318568_eb8fd4cb36_z,1,0
4334801249_76c3187a66_z,1,1
4379219299_693daa2f9a_z,1,0
4372184924_402e0fb517_z,1,0
4381281183_f3ffe46fa1_z,1,0
2017_67439830,1,1
4319514746_0dac6b968f_z,1,0
4369269374_6f5deacd26_z,1,0
2017_54206842,1,1
4315072509_2b755939ec_z,1,0
4376063592_970a134996_z,1,0
4409866150_3fdafd6b8d_z,1,0
4336992834_1838324791_z,1,1
4369623824_119d57b2e6_z,1,0
4336158417_0dabcbd821_z,1,0
4314215579_9cae13e4e8_z,1,0
2017_76555550,1,1
4368611025_ca22945353_z,1,0
4383195365_cd1331f48e_z,1,0
4383180675_cfe50bba24_z,1,0
4323654243_df3ebcbd83_z,1,0
4358470898_679fa44c4c_z,1,0
4322322941_efbc253611_z,1,0
4366113518_f0c82e8369_z,1,0
4327208326_1c4bec0fb4_z,1,0
2017_30538366,1,1
4367825589_0393e2776f_z,1,0
4354919023_cf621f8547_z,1,0
4376675245_577f48ff12_z,1,0
4379251506_93a0a05813_z,1,0
4363027104_027eb1293b_z,1,0
4380582001_17c6d388b2_z,1,0
4380411165_3f9a2c0f7a_z,1,0
4321380186_757d1637ea_z,1,0
2017_66744122,1,1
2017_75941901,1,1
4320694772_8959aa2695_z,1,0
4379871512_37e3e07b82_z,1,0
4374856659_fba6cc91b9_z,1,0
4355306042_8a3968522b_s,1,0
2017_88351685,1,1
4377663319_fcc22518e4_z,1,0
4366585006_f7bc432421_z,1,0
4375564442_77c0326f80_z,1,0
2017_63438392,1,1
4382820180_b2da12b407_z,1,0
4352552966_bb8ba661ae_z,1,0
4375027335_cc0e2752a5_s,1,0
4374580518_a75fe27be6_z,1,1
4342935343_2c17f837d9_z,1,0
2017_90428156,1,1
2017_26628249,1,1
4342856473_e29ef3758f_z,1,0
4328224262_2595d21746_z,1,1
4316481340_e9e7e9d945_z,1,0
4318015076_e1e5a90835_z,1,0
2017_14826104,1,1
4371257074_100e8ec991_z,1,1
4381304611_e099f9142d_z,1,0
4316792846_959c9c5bac_z,1,0
4367453424_7420830870_z,1,0
4376039843_6143c6cb00_z,1,0
4384875792_19e41493bb_z,1,0
4385067776_de81123a35_z,1,0
4382108499_162f06a51a_z,1,0
4319657818_3b5fb9609c_z,1,0
4379877086_45a203c80f_z,1,0
2017_56327926,1,1
2017_50422917,1,1
4375414883_82793f3a91_z,1,0
4376009410_cbcb29198f_z,1,1
4322592763_b9538e4627_z,1,0
2017_20277888,1,1
4381510165_a9aa0763d8_z,1,0
4359317805_d81fe6b8f4_z,1,1
4379281349_fb558b6d59_z,1,0
4349976275_8de8752cb3_z,1,1
4365058107_5afbf63cff_z,1,0
4328449054_191180a7ca_z,1,0
4358062450_8467358ca9_z,1,0
2017_70969739,1,1
4318417847_c6faca4dae_z,1,0
2017_38411770,1,1
2017_39380284,1,1
4422155889_a74d0090de_z,1,0
4332751114_e220c60f07_z,1,0
4375182653_fb3031f0ae_z,1,0
4323125683_de9c1a21e7_z,1,1
4366991104_8be5731b77_z,1,1
4356880555_5d98121d84_z,1,0
4316927131_281a38a346_z,1,1
2017_63200175,1,1
4318718293_3d675d2b32_z,1,0
2017_30435906,1,1
4381593824_63762f3ce4_z,1,0
4327739373_65e3ba50c1_z,1,0
4386862897_587a04c673_z,1,0
4367455709_ab75b5e8d1_z,1,1
4342022910_60ba54378d_z,1,0
4442270681_579d17d282_z,1,0
2017_38529684,1,1
4385721044_6f5f0d9da0_z,1,0
2017_49116663,1,1
4376113057_55ff6915ac_z,1,0
4381855475_89a13e5113_z,1,0
2017_86238248,1,1
4376090556_b163cfab99_z,1,0
4332716642_07f01bcca0_z,1,0
4378846000_6db5702386_z,1,0
4382338067_28e5f61921_z,1,0
4329824209_658fa7536e_z,1,0
4326546633_648c2d82f9_z,1,1
